,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
6356,1199206,59.960300000000004,0.6137017809354002,2.9801921949605124,59.517,60.130700000000004,5.531199999999998,6.1449,0.1567668406778598,6.378900000000002,23.472884282248536,seed19-gleak-01_vars.pkl,Control,19,-0.1
6357,1326784,66.3392,1.3196779633652187,2.7499362447651556,65.6619,66.9816,4.696150000000003,6.01585,0.15918243899333026,6.2821,13.22353604122193,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6358,1452426,72.6213,2.004336725257791,2.5424743585023606,71.67775,73.6821,4.524000000000001,6.5283000000000015,0.1480582164907243,6.754099999999994,17.95939925997523,seed19-gleak-01_vars.pkl,DAMGO,19,-0.1
6359,1587508,79.3754,1.9878396104896443,2.767592030560449,78.2061,80.19395,1.3280500000000046,3.315899999999999,0.32783660623545147,3.050300000000007,17.86909338425735,seed19-gleak-01_vars.pkl,DAMGO,19,-0.1
6360,1648514,82.4257,2.2079426676050526,2.336589188644618,81.52195,83.7299,0.8881500000000102,3.096100000000007,0.33855841825507016,2.9536999999999978,13.257759305567527,seed19-gleak-01_vars.pkl,DAMGO,19,-0.1
6361,1707588,85.3794,2.159459872239479,2.576709676880874,84.61805000000001,86.7775,3.5088499999999954,5.668299999999988,0.17337933665065783,5.767700000000005,15.289277160237079,seed19-gleak-01_vars.pkl,DAMGO,19,-0.1
6362,1822942,91.14710000000001,1.5955174917140977,2.9699305649562433,90.28635,91.8819,1.5889000000000095,3.1844000000000108,0.17987552613591407,5.559399999999997,23.144717210064805,seed19-gleak-01_vars.pkl,DAMGO,19,-0.1
6363,1934130,96.7065,4.442195510458423,2.226662210392073,93.47080000000001,97.91300000000001,2.064549999999997,6.506749999999997,0.2857551078725534,3.4994999999999976,11.611635857381291,seed19-gleak-01_vars.pkl,DAMGO,19,-0.1
6364,2004120,100.206,1.8000576164103697,6.78966382056911,99.9775,101.77755,2.3339,4.133949999999999,0.22802937018287933,4.385400000000004,63.759286543900345,seed19-gleak-01_vars.pkl,DAMGO,19,-0.1
6365,2091828,104.59140000000001,1.1135966991502793,5.2202921783702365,104.11145,105.22505000000001,1.700249999999997,2.813850000000002,0.3631609529343416,2.7535999999999916,36.633573479273814,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6366,2146900,107.345,1.1235809072912903,4.341505876616772,106.92530000000001,108.0489,1.595950000000002,2.7194999999999965,0.3672352692752611,2.7230500000000006,38.99947739563518,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6367,2201361,110.06805,1.1219036202992778,4.386224177456903,109.6448,110.7667,1.5978500000000082,2.7197500000000048,0.36276572589421674,2.756600000000006,38.43900210338632,seed19-gleak-01_vars.pkl,Transient,19,-0.1
6368,2256493,112.82465,1.134392180002085,4.532826605620549,112.36460000000001,113.49895000000001,1.5892999999999944,2.723699999999994,0.36542361732838874,2.736549999999994,37.18603490848676,seed19-gleak-01_vars.pkl,Wash,19,-0.1
6369,2311224,115.5612,1.1529388668542728,4.358327846717039,115.08825,116.2412,1.5811000000000064,2.734000000000009,0.3668849632197822,2.7256500000000017,37.83066412105204,seed19-gleak-01_vars.pkl,Wash,19,-0.1
6370,2365737,118.28685,1.1490256094391924,4.499438019098861,117.82225000000001,118.9713,1.5157999999999987,2.6647999999999996,0.3771876885938439,2.651200000000003,37.56310135352433,seed19-gleak-01_vars.pkl,Wash,19,-0.1
6371,2418761,120.93805,1.1660333467398538,4.333487128253239,120.48705000000001,121.65310000000001,1.6025999999999954,2.768599999999992,0.3634051058417369,2.7517500000000013,38.28060272518812,seed19-gleak-01_vars.pkl,Wash,19,-0.1
6372,2473796,123.6898,1.1336063281719806,4.412492536621436,123.25565,124.3893,1.6010500000000008,2.734650000000002,0.3650767573882415,2.739149999999995,38.00155730267136,seed19-gleak-01_vars.pkl,Wash,19,-0.1
