,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks,filename,Condition,run_seed,$G_{Leak}$ str
3105,2275127,113.75635000000001,1.1024142306366005,3.44939062232093,113.1717,114.2741,1.21875,2.321150000000003,0.3865033046032545,2.587299999999999,29.829704646182186,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
3106,2326873,116.34365000000001,1.290398859864031,2.9198910992626175,115.49285,116.78325000000001,1.3666499999999928,2.657049999999998,0.3856165043863881,2.5932499999999976,15.242955452480903,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
3107,2378738,118.93690000000001,1.2060642121407437,3.700986347527305,118.14995,119.35600000000001,1.4252499999999912,2.6313499999999976,0.39157334168689867,2.5537999999999954,25.487907579882325,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
3108,2429814,121.4907,1.1981316444693833,3.226002782803892,120.7813,121.97945,1.3604500000000002,2.5586000000000126,0.3780932756110925,2.6448500000000053,26.58249837741247,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
3109,2482711,124.13555000000001,1.1864087252650177,3.0163326582636003,123.33985000000001,124.5263,1.2668500000000051,2.453249999999997,0.44027649363800536,2.2712999999999965,24.298463467193198,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
3110,2528137,126.40685,1.119927794441022,3.124472775389293,125.79315000000001,126.91305000000001,1.3779499999999842,2.497899999999987,0.379154107186868,2.637449999999987,23.813908375862546,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
3111,2580886,129.0443,1.1490822291772114,3.232818821328877,128.29105,129.4401,1.2294500000000141,2.3785500000000184,0.43181621901718176,2.3158000000000243,27.41962105225564,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
3112,2627202,131.36010000000002,1.1489737286625663,3.173005773291532,130.6696,131.81855000000002,1.3083000000000027,2.4573000000000036,0.3837298541826562,2.6059999999999945,26.815026626428065,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
3113,2679322,133.9661,1.2857406847989188,3.281725058723893,133.1269,134.4126,1.3081999999999994,2.593949999999978,0.4468874290566227,2.2376999999999896,25.91679866928161,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
3114,2724076,136.2038,1.2070928185363998,3.146024807995895,135.72085,136.9279,2.966450000000009,4.173550000000006,0.24544997115962822,4.074150000000003,18.221805914208456,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
3115,2805559,140.27795,1.2625011748705992,4.985319279170639,139.89440000000002,141.1569,1.4270999999999958,2.689600000000013,0.3540512312131549,2.824450000000013,44.06456529135979,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Wash,21,-0.1
3116,2862048,143.10240000000002,1.0944746236846783,4.730902636218811,142.58395000000002,143.67845,1.286450000000002,2.380899999999997,0.39655787762224187,2.5216999999999814,30.732412175047553,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Transient,21,-0.1
3117,2912482,145.6241,1.2222143516510027,3.9110353293270848,144.96485,146.18710000000002,1.1671500000000208,2.3893500000000074,0.45544599549108455,2.1956500000000005,31.647877693228452,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Transient,21,-0.1
3118,2956395,147.81975,1.130065905729588,3.8587888992929784,147.35420000000002,148.48430000000002,1.1239500000000078,2.2539999999999907,0.40655364475342554,2.459699999999998,30.07387460485856,seed21-gleak-01_damgo_to_high_gl_vars.pkl,Transient,21,-0.1
