,Peak Samples,Peak Times,Burst Width,Burst Amp,Onset Times,Offset Times,PBI,IBI,Frequency,Period,Peaks
11,679535,33.97675,0.9206839587624651,4.444419803785799,33.63335,34.554,1.889249999999997,2.8099500000000006,0.3554165481944838,2.813600000000001,44.44419803785799
12,735807,36.790350000000004,0.9283759549547395,4.422010135346142,36.44325,37.37165,1.8949500000000015,2.8233000000000033,0.355126247380944,2.815899999999999,44.220101353461445
13,792125,39.60625,0.9231972226578976,4.416834769260461,39.26655,40.189750000000004,1.8823000000000008,2.805500000000002,0.355669369753877,2.8115999999999985,44.16834769260459
14,848357,42.41785,0.9157390143644706,4.383981729087367,42.072050000000004,42.9878,1.8957499999999996,2.8114500000000007,0.35483642041019126,2.8181999999999974,43.83981729087371
15,904721,45.23605,0.922142407168512,4.370553355120052,44.883500000000005,45.80565,1.8877000000000024,2.8098499999999973,0.357679376207167,2.795800000000007,43.70553355120053
16,960637,48.031850000000006,0.9114694174527715,4.379450566894519,47.693400000000004,48.60485,1.8790500000000065,2.790550000000003,0.3577113627014364,2.7955499999999986,43.79450566894518
17,1016548,50.827400000000004,0.9068538335181541,4.388013020357519,50.48395,51.390800000000006,1.8820499999999996,2.788899999999998,0.35895042894576284,2.785899999999998,43.88013020357522
18,1072266,53.6133,0.9116667443785933,4.370868993741638,53.272850000000005,54.1845,1.895850000000003,2.807549999999999,0.35424563392256225,2.822899999999997,43.70868993741638
19,1128724,56.4362,0.9103825201168774,4.337992390926111,56.08035,56.990750000000006,1.8939499999999967,2.804299999999998,0.35604927721996654,2.8086000000000055,43.37992390926113
20,1184896,59.244800000000005,0.9190560793121928,4.30338860762695,58.8847,59.80375,1.8998999999999953,2.818950000000001,0.3547357218871946,2.8189999999999955,43.03388607626952
21,1241276,62.0638,0.9037949794845889,4.294522941596682,61.7036,62.607400000000005,1.8953500000000005,2.7991500000000045,0.35816618911174763,2.7920000000000016,42.94522941596682
22,1297116,64.8558,0.913351265783026,4.277466796671433,64.50280000000001,65.41615,1.8960000000000008,2.809349999999995,0.3543334986889667,2.822199999999995,42.77466796671435
23,1353560,67.678,0.9094191827101517,4.256776128740647,67.31215,68.22155000000001,1.8983999999999952,2.807850000000002,0.35714923480776317,2.7999500000000097,42.56776128740647
24,1409559,70.47795,0.9094888439157163,4.245524497572717,70.11995,71.02945,1.9006499999999988,2.8101000000000056,0.3555934855273464,2.81219999999999,42.45524497572718
25,1465803,73.29015,0.9084093569908175,4.2161222576665125,72.93005000000001,73.83845000000001,1.9111999999999938,2.819599999999994,0.355422864352863,2.8135500000000064,42.16122257666511
26,1522074,76.1037,0.9053960470439867,4.2333591382895435,75.7497,76.65505,1.904200000000003,2.809600000000003,0.35406376688441643,2.8243499999999955,42.33359138289546
27,1578561,78.92805,0.9215862879791646,4.21022440898313,78.55930000000001,79.4809,1.8917500000000018,2.81335,0.3561063333511371,2.808150000000012,42.10224408983131
28,1634724,81.73620000000001,0.9118895044669743,4.180720842595321,81.37265000000001,82.28450000000001,1.8928499999999957,2.8047499999999985,0.35488679111363586,2.817799999999991,41.807208425953235
29,1691080,84.554,0.9097473508846831,4.150045482065558,84.1774,85.08715000000001,1.8988999999999976,2.80865,0.35698986148793266,2.8012000000000086,41.50045482065559
30,1747104,87.35520000000001,0.9227746876776801,4.145360583445587,86.98605,87.9088,1.8826999999999998,2.805499999999995,0.35616975050309035,2.8076499999999953,41.453605834455914
31,1803257,90.16285,0.906951238891005,4.119011487861002,89.7915,90.69845000000001,1.9024500000000018,2.8094000000000108,0.35725130843291747,2.7991499999999974,41.19011487861006
32,1859240,92.962,0.9019319440349937,4.186174907026498,92.60090000000001,93.50285000000001,1.8910999999999945,2.792999999999992,0.3578201595877904,2.794700000000006,41.86174907026499
33,1915134,95.75670000000001,0.895211689536064,4.158830312593494,95.39395,96.28915,1.890900000000002,2.7861000000000047,0.35877657188985557,2.7872500000000002,41.58830312593495
34,1970879,98.54395000000001,0.9137503217302146,4.124801302752495,98.18005000000001,99.0938,1.9098000000000042,2.8235499999999973,0.3512962832853234,2.846599999999995,41.248013027524976
35,2027811,101.39055,0.9136317117437023,4.0904381603938305,101.00355,101.91720000000001,1.9102499999999907,2.8238999999999947,0.3549434752515656,2.8173500000000047,40.90438160393828
36,2084158,104.20790000000001,0.9164090494295349,4.066005536844912,103.82745,104.74385000000001,1.8928499999999957,2.809250000000006,0.3544088460447986,2.8215999999999894,40.66005536844913
37,2140590,107.0295,0.8992649588210276,4.046078845539462,106.6367,107.536,1.9026500000000084,2.8019000000000034,0.35831377537309345,2.790850000000006,40.46078845539462
38,2196407,109.82035,0.9173798073978863,4.039528599133689,109.43865000000001,110.35600000000001,1.9107999999999947,2.8281999999999954,0.3525844439743312,2.836200000000005,40.395285991336905
39,2253131,112.65655000000001,0.9053575513317949,4.018191727335484,112.2668,113.17215,1.897599999999997,2.8029499999999956,0.35500017750009005,2.8168999999999897,40.18191727335484
40,2309469,115.47345,0.9246976198389195,3.9795111341967058,115.0698,115.9945,1.9001999999999981,2.8248999999999995,0.3550379890648289,2.816600000000008,39.79511134196709
41,2365801,118.29005000000001,0.9193656148584792,3.976626528189989,117.89465,118.81400000000001,1.909400000000005,2.8287500000000136,0.3516359864268505,2.8438500000000033,39.766265281899905
42,2422678,121.13390000000001,0.9362546827186365,3.958106114128242,120.72340000000001,121.65965,1.902300000000011,2.838549999999998,0.35228013316189016,2.8386500000000012,39.58106114128245
43,2479451,123.97255000000001,0.9215169040139299,3.9348597413467274,123.56195000000001,124.4835,1.902000000000001,2.8234999999999957,0.35347554832894496,2.829049999999995,39.34859741346732
44,2536032,126.80160000000001,0.9207758932927158,3.8960319612651517,126.38550000000001,127.30625,1.9057500000000118,2.8265500000000117,0.3531821713639893,2.831400000000002,38.96031961265155
45,2592660,129.633,0.9139581224537222,3.907814391119217,129.21205,130.126,1.8974000000000046,2.811399999999992,0.3556314235925876,2.8119000000000085,39.07814391119215
46,2648898,132.44490000000002,0.9290679289273918,3.8741013128588477,132.02345,132.95250000000001,1.8932999999999822,2.8223999999999876,0.3543523325242301,2.82204999999999,38.74101312858847
47,2705339,135.26695,0.9294204656068236,3.8429225525169173,134.84585,135.77525,1.8909999999999911,2.8204000000000065,0.3549182800660134,2.8175500000000113,38.4292255251692
48,2761690,138.08450000000002,0.915819758458715,3.858974744579889,137.6662,138.58205,1.8935000000000173,2.8093000000000075,0.3559478892290191,2.8093999999999824,38.58974744579888
49,2817878,140.8939,0.9113709887882695,3.871992108657196,140.47555,141.3869,1.8886500000000126,2.800049999999999,0.35626491859346443,2.806900000000013,38.71992108657199
50,2874016,143.70080000000002,0.9328960919646081,3.8302862449658406,143.27555,144.20845,1.8963999999999999,2.8292999999999893,0.3525285107433074,2.8366499999999917,38.30286244965839
51,2930749,146.53745,0.9444466637126171,3.783528850198067,146.10485,147.04930000000002,1.8863999999999805,2.830849999999998,0.35192060671112446,2.8415500000000122,37.83528850198069
52,2987580,149.37900000000002,0.9419570439661388,3.7877931373984595,148.9357,149.8777,1.9110000000000014,2.852950000000021,0.35100651117078197,2.848950000000002,37.8779313739846
53,3044559,152.22795000000002,0.933655482136528,3.7770721030594743,151.78865000000002,152.72230000000002,1.8944999999999936,2.8281499999999937,0.3515803536898388,2.8442999999999756,37.77072103059472
54,3101445,155.07225,0.9434006083293586,3.7400015710866725,154.61685,155.56025,1.9153499999999894,2.8587499999999864,0.35055738624412525,2.852600000000024,37.40001571086674
55,3158497,157.92485000000002,0.941295888214116,3.7378915851681427,157.47555,158.41685,1.8860499999999831,2.8273499999999956,0.3517658646404974,2.8427999999999827,37.37891585168145
56,3215353,160.76765,0.9581934868204408,3.6691242433188975,160.30295,161.26115000000001,1.9043500000000222,2.8625500000000272,0.34853528048376814,2.8691499999999905,36.69124243318898
57,3272736,163.6368,0.9635854150337633,3.6538569082947134,163.16545000000002,164.12905,1.8871999999999787,2.8507499999999766,0.3504345388281469,2.8536,36.53856908294716
58,3329808,166.4904,0.9720630708598067,3.611314995630096,166.0162,166.98825000000002,1.9048999999999978,2.876950000000022,0.3467466495604954,2.8839500000000267,36.113149956300944
59,3387487,169.37435000000002,0.96684554654588,3.6258625423334436,168.8932,169.86005,1.8991499999999917,2.8659999999999854,0.34790474368118096,2.8743499999999926,36.258625423334465
60,3444974,172.2487,0.970111200713343,3.5747990024431218,171.75915,172.72925,1.8873499999999979,2.85745,0.34848669652035985,2.869550000000004,35.74799002443122
61,3502365,175.11825000000002,0.9690282643078594,3.520203968736979,174.6166,175.58565000000002,1.888450000000006,2.85745,0.3496075655077197,2.8603499999999826,35.20203968736979
62,3559572,177.9786,0.9702075717706932,3.502027101446341,177.47410000000002,178.4443,1.8923500000000217,2.8626000000000147,0.3484806244772767,2.8696000000000197,35.02027101446343
63,3616964,180.84820000000002,0.9810275930293137,3.489743803911729,180.33665000000002,181.3177,1.897750000000002,2.8787499999999966,0.3457456003872378,2.8922999999999774,34.8974380391173
64,3674810,183.7405,0.9848361823419575,3.440014477601334,183.21540000000002,184.20025,1.8902999999999963,2.8751499999999908,0.3463503333621931,2.887250000000023,34.40014477601335
65,3732555,186.62775000000002,1.0095956038059901,3.4475291541785857,186.0906,187.1002,1.8590000000000089,2.868600000000015,0.34639832343211685,2.8868499999999813,34.47529154178585
66,3790292,189.5146,1.012834018540918,3.3831319855683226,188.9592,189.972,1.8750499999999874,2.8878999999999735,0.34609261438360966,2.889399999999995,33.83131985568325
67,3848080,192.404,1.0126126414784231,3.375728388446369,191.84705,192.8597,1.8777499999999918,2.890350000000012,0.3468669245044112,2.8829500000000223,33.75728388446369
68,3905739,195.28695000000002,0.9994478522856953,3.3695244801846655,194.7374,195.73685,1.8628999999999962,2.8623000000000047,0.34728854468735454,2.8794499999999914,33.695244801846655
69,3963328,198.1664,1.0060486801889028,3.3473658054631557,197.5997,198.60575,1.855950000000007,2.8619999999999948,0.3496564625255689,2.8599499999999978,33.47365805463157
70,4020527,201.02635,1.0138778116838774,3.335247878667701,200.4617,201.47560000000001,1.8777000000000044,2.891549999999995,0.34552459271288677,2.8941499999999962,33.35247878667702
71,4078410,203.9205,1.0048404210591457,3.3616816577813964,203.35330000000002,204.35815000000002,1.880200000000002,2.8850500000000068,0.34631434953507245,2.8875500000000045,33.61681657781397
72,4136161,206.80805,1.0193163704883308,3.3448821510970674,206.2383,207.2576,1.862450000000024,2.881750000000011,0.3425713404816536,2.9191000000000145,33.44882151097069
73,4194543,209.72715000000002,1.0404621784541523,3.241771225711229,209.12005000000002,210.1605,1.8447999999999922,2.885249999999985,0.3425537381176699,2.919249999999977,32.417712257112306
74,4252928,212.6464,1.080474654172035,3.200281111355796,212.00535000000002,213.0858,1.8269500000000107,2.9074500000000114,0.3408083975189144,2.934200000000004,32.00281111355798
75,4311612,215.5806,1.0988957035873552,3.147191615878967,214.91275000000002,216.01165,1.8275500000000022,2.9264499999999884,0.3400550889244066,2.9406999999999925,31.471916158789657
76,4370426,218.5213,1.1194507882728242,3.0907623689216557,217.8392,218.95865,1.8340000000000032,2.9534500000000037,0.33624747814391187,2.974000000000018,30.907623689216546
77,4429906,221.49530000000001,1.1531335091135466,3.111102462321522,220.7927,221.94580000000002,1.8095500000000015,2.9627000000000123,0.3329670695568213,3.0032999999999954,31.11102462321522
78,4489972,224.4986,1.1670368145978078,3.021277099397963,223.75535000000002,224.9224,1.8096500000000049,2.976699999999994,0.33410734869113323,2.993050000000011,30.21277099397964
79,4549833,227.49165000000002,1.1887843241009861,2.9928040728922802,226.7321,227.92090000000002,1.7887500000000216,2.977550000000008,0.33240813070287933,3.0083499999999788,29.928040728922817
80,4610000,230.5,1.2327118796691765,2.8969152949314356,229.70965,230.94235,1.8168500000000165,3.049599999999998,0.3271180896303548,3.0570000000000164,28.969152949314374
81,4671140,233.55700000000002,1.2199062992054504,2.943758895694355,232.75925,233.97915,1.7711500000000058,2.9910500000000013,0.3308847859175437,3.022199999999998,29.43758895694354
82,4731584,236.57920000000001,1.2629271868932992,2.839879714685651,235.75025000000002,237.0132,1.7630999999999801,3.025999999999982,0.33110390040394805,3.0201999999999884,28.398797146856523
83,4791988,239.5994,1.2729577926262747,2.813535277011276,238.77630000000002,240.04925,1.7562499999999943,3.029200000000003,0.32373984266243694,3.0888999999999953,28.135352770112767
84,4853766,242.6883,1.2910690597382841,2.7690551113498074,241.80545,243.09655,1.7586499999999887,3.0497000000000014,0.327348314974547,3.0548500000000156,27.69055111349809
85,4914863,245.74315,1.281380934211798,2.7951988134062624,244.85515,246.13655,1.7510000000000048,3.032350000000008,0.32860687116967646,3.043149999999997,27.951988134062645
86,4975726,248.7863,1.3062175348124,2.7542645713568774,247.88755,249.19375000000002,1.747950000000003,3.0542000000000087,0.322966120853921,3.0963000000000136,27.542645713568774
87,5037652,251.88260000000002,1.345948969519511,2.6380853009684557,250.94175,252.2877,1.7538999999999874,3.099849999999975,0.3218279829431176,3.1072499999999934,26.38085300968456
88,5099797,254.98985000000002,1.3551807980868034,2.6552201860092133,254.04160000000002,255.3968,1.713499999999982,3.068700000000007,0.3246858664242366,3.0798999999999808,26.552201860092147
89,5161395,258.06975,1.3750222335486673,2.5110211872893053,257.11025,258.4853,1.7346499999999878,3.109649999999988,0.3201639239290513,3.1234000000000037,25.110211872893046
90,5223863,261.19315,1.3992533752071206,2.5870315570328515,260.2199,261.61915,1.6938499999999976,3.0930999999999926,0.31601567437744904,3.164400000000001,25.870315570328508
91,5287151,264.35755,1.4557868711916264,2.1924397574110017,263.313,264.7688,1.702949999999987,3.1587499999999977,0.31437643434248086,3.1809000000000083,21.924397574110024
92,5350769,267.53845,1.4375379721033388,2.477446227291246,266.47175,267.90930000000003,1.6866500000000428,3.124150000000043,0.3132488605572721,3.192349999999976,24.77446227291248
93,5414616,270.7308,1.5921956181764139,1.8480372391764668,269.59595,271.18815,1.6672499999999673,3.2594499999999584,0.306998019862769,3.257350000000031,18.48037239176466
94,5479763,273.98815,1.5242132642161568,2.6377486452978225,272.85540000000003,274.37960000000004,1.6703999999999724,3.194650000000024,0.3072102239562561,3.2550999999999704,26.377486452978225
95,5544865,277.24325,1.819220247741975,1.439541186252331,276.05,277.86925,1.679399999999987,3.4986000000000104,0.30832318436184614,3.2433500000000204,14.395411862523321
96,5609732,280.4866,1.3920805988203269,3.134785961859407,279.5486,280.9407,1.7060999999999922,3.0981499999999755,0.29496784850451363,3.390199999999993,31.347859618594065
97,5677536,283.8768,1.806249253066117,1.3797222519923285,282.64675,284.45300000000003,1.6883499999999572,3.4945999999999913,0.3097989404876203,3.2279000000000337,13.693625851904724
98,5742094,287.10470000000004,1.4146655355894473,3.0701826022334693,286.14140000000003,287.55605,1.6610000000000014,3.0757000000000403,0.29655990510083413,3.3719999999999573,30.701826022334693
99,5809534,290.4767,1.9466713993177285,1.161004814100588,289.21705000000003,291.16375,1.6477500000000305,3.5944000000000074,0.29280862028577886,3.4152000000000275,11.189661371490928
100,5877838,293.8919,1.511608862067759,3.0172387369853233,292.8115,294.3231,5.326999999999998,6.838599999999985,0.14754594211772648,6.777550000000019,30.17238736985324
101,6013389,300.66945000000004,1.4783110342158472,3.112322169855233,299.6501,301.1284,5.216600000000028,6.694900000000018,0.1551650568292021,6.444749999999999,31.12322169855232
102,6142284,307.11420000000004,1.2983380335181487,3.377685887208134,306.345,307.64335,5.2357000000000085,6.534049999999979,0.1510209012927389,6.621600000000001,33.776858872081334
103,6274716,313.73580000000004,1.3632859620047268,3.2726390022512177,312.879,314.2423,5.033900000000017,6.3971500000000106,0.15767399325155332,6.342199999999991,32.7263900225122
104,6401560,320.07800000000003,1.3433710738492664,3.2981984995076097,319.27615000000003,320.61955,5.092699999999979,6.436049999999966,0.1543412330321106,6.479150000000004,32.98198499507609
105,6531143,326.55715000000004,1.3893754977314734,3.2266723631701772,325.7122,327.1016,5.0645999999999844,6.45395000000002,0.14746000147460014,6.781499999999994,32.26672363170178
106,6666773,333.33865000000003,1.6645059084267357,2.8188403592972264,332.1662,333.83070000000004,7.491900000000044,9.15640000000002,0.11834809725846684,8.449649999999963,28.188403592972264
107,6835766,341.7883,1.1303682174687275,3.7249337851097977,341.32255000000004,342.45295000000004,7.224500000000035,8.354849999999999,0.1187655508643159,8.419950000000028,37.24933785109799
108,7004165,350.20825,1.1830773224263453,3.5365660772716794,349.67745,350.8605,7.066650000000038,8.249750000000006,0.1202855579144887,8.31355000000002,35.36566077271681
109,7170436,358.52180000000004,1.2372086808715947,3.3878476385692124,357.9272,359.1644,7.2567000000000235,8.493899999999996,0.11664732265232737,8.57284999999996,33.87847638569214
110,7341893,367.09465,1.2847206133925357,3.2218725745223367,366.4211,367.7058,7.281949999999995,8.566699999999969,0.1174108558077276,8.517100000000028,32.21872574522338
111,7512235,375.61175000000003,1.286024409763003,3.1564168771935996,374.9878,376.2738,7.181100000000015,8.467150000000004,0.11261134446684197,8.88009999999997,31.564168771936
112,7689837,384.49185,1.6444080512034707,2.4209902728495045,383.45495,385.09935,7.0412000000000035,8.685600000000022,0.11398219598098769,8.773300000000006,24.20990272849504
113,7865303,393.26515,1.7581204429637176,2.0340016519115203,392.14055,393.89865000000003,9.956199999999967,11.714349999999968,0.0868734254191641,11.511000000000024,20.340016519115217
114,8095523,404.77615000000003,1.5576064238074236,2.5097711829206446,403.85490000000004,405.4125,10.228049999999996,11.78570000000002,0.08501196543413511,11.763049999999964,25.097711829206464
115,8330784,416.5392,1.62154034296982,2.072520106561413,415.64055,417.26210000000003,,,,,20.72520106561413
0,62831,3.14155,1.5153336266561648,1.3328890703013165,2.7059,4.22125,1.5477499999999997,3.0631,0.3388681802778719,2.951,13.328890703013165
1,121851,6.09255,0.9600700814994089,4.302536274471414,5.769,6.729100000000001,1.8396999999999997,2.7997499999999995,0.35949239673580907,2.7817,43.025362744714165
2,177485,8.87425,0.947131836048182,4.6097548638484795,8.56875,9.5159,1.8650000000000002,2.812150000000001,0.35523347720289145,2.815050000000001,46.09754863848479
3,233786,11.689300000000001,0.9433748089301808,4.63012356915646,11.3809,12.324300000000001,1.8835999999999995,2.82695,0.3529391003582333,2.8333499999999994,46.301235691564614
4,290453,14.52265,0.9510464711583365,4.637562740350539,14.2079,15.15895,1.8945500000000006,2.845600000000001,0.35177205171049153,2.8427500000000006,46.37562740350539
5,347308,17.3654,0.9520289963309712,4.613299377288492,17.05345,18.0055,1.9043500000000009,2.856349999999999,0.3499807510586919,2.8572999999999986,46.132993772884916
6,404454,20.2227,0.9511906923334027,4.608293576908352,19.9098,20.861,1.9049000000000014,2.8561000000000014,0.3487844860660597,2.8671000000000006,46.08293576908354
7,461796,23.0898,0.9452513136110531,4.608331449405192,22.76595,23.7112,1.9135500000000008,2.8587999999999987,0.35082180006665586,2.850450000000002,46.08331449405193
8,518805,25.940250000000002,0.9433995003619814,4.599573956136361,25.6247,26.5681,1.9209999999999994,2.8644,0.34885749171463476,2.8664999999999985,45.99573956136359
9,576135,28.80675,0.9473063338990556,4.590415329432034,28.4891,29.436400000000003,1.940249999999999,2.887550000000001,0.34609261438360883,2.889400000000002,45.90415329432037
10,633923,31.696150000000003,0.9526071162960085,4.588243907265095,31.376700000000003,32.3293,1.9351500000000001,2.8877500000000005,0.34612855214426647,2.889099999999999,45.88243907265099
11,691705,34.58525,0.9495785615575849,4.558798310963262,34.2644,35.214,1.945699999999995,2.895249999999997,0.3453813873970331,2.8953500000000005,45.587983109632646
12,749612,37.4806,0.9491575207239017,4.554168657360471,37.1597,38.108850000000004,1.938049999999997,2.8872500000000016,0.34597287572654306,2.8903999999999996,45.54168657360472
13,807420,40.371,0.9575766864986159,4.539360151480906,40.04695,41.0045,1.9449499999999986,2.902549999999998,0.3448335316126144,2.899949999999997,45.39360151480906
14,865419,43.27095,0.9448966410335736,4.5223449410142535,42.94945,43.89435,1.956000000000003,2.9008500000000055,0.344411916652316,2.903500000000001,45.223449410142535
15,923489,46.17445,0.9360093840855873,4.525016981921738,45.85035,46.78635,1.945299999999996,2.881299999999996,0.3468007629616779,2.883500000000005,45.25016981921742
16,981159,49.057950000000005,0.943433197892987,4.494976480003444,48.7316,49.675050000000006,1.945999999999998,2.889400000000002,0.34613454249666875,2.8890499999999975,44.949764800034465
17,1038940,51.947,0.9318947404498933,4.490149953239452,51.621,52.5529,1.9419499999999985,2.8738499999999974,0.3476205374213509,2.8766999999999996,44.90149953239453
18,1096474,54.8237,0.9340283380104463,4.458607571311937,54.4949,55.428900000000006,1.9618499999999983,2.8959000000000046,0.34529790576820124,2.8960500000000025,44.586075713119385
19,1154395,57.719750000000005,0.9313446699750144,4.438652688184611,57.390800000000006,58.32215,1.9498499999999979,2.8811999999999998,0.3468849729429726,2.882799999999996,44.38652688184612
20,1212051,60.60255,0.9310107633108972,4.416516322165101,60.272000000000006,61.203,1.9512500000000017,2.8823000000000008,0.34698126301179677,2.882000000000005,44.165163221651056
21,1269691,63.484550000000006,0.9187485290862271,4.409401883003746,63.154250000000005,64.07300000000001,1.9429999999999978,2.8617500000000007,0.348820985070463,2.8667999999999907,44.094018830037456
22,1327027,66.35135,0.9259665151977213,4.391881447049229,66.01605,66.94200000000001,1.935699999999997,2.8616499999999974,0.35089566117514914,2.8498500000000035,43.918814470492336
23,1384024,69.2012,0.922537075053854,4.376405663191846,68.8777,69.80025,1.9260500000000036,2.8486000000000047,0.3517720517104904,2.8427500000000094,43.76405663191844
24,1440879,72.04395000000001,0.9235360370085808,4.365037162113865,71.72630000000001,72.64985,1.9357499999999987,2.8592999999999904,0.34777770049384443,2.875399999999999,43.650371621138646
25,1498387,74.91935000000001,0.9183109249842354,4.422684586750968,74.5856,75.5039,1.9495500000000021,2.867900000000006,0.34805610664439185,2.8730999999999938,44.226845867509674
26,1555849,77.79245,0.9128421026092838,4.394683966504381,77.45345,78.36630000000001,1.93365,2.846500000000006,0.35145678838786837,2.8452999999999946,43.946839665043804
27,1612755,80.63775,0.914014107755723,4.366837495104839,80.29995000000001,81.21395,1.9489500000000106,2.862949999999998,0.3488209850704604,2.866800000000012,43.66837495104838
28,1670091,83.50455000000001,0.9072194411877077,4.337950547984946,83.16290000000001,84.07010000000001,1.9502999999999986,2.8575000000000017,0.3521498749867952,2.8396999999999935,43.3795054798495
29,1726885,86.34425,0.9244187211735524,4.332118850403418,86.02045000000001,86.94485,1.9578500000000076,2.8823000000000008,0.3446018126055346,2.9018999999999977,43.32118850403418
30,1784923,89.24615,0.9286679684958538,4.298521110302396,88.90275,89.8314,1.9465000000000003,2.8751999999999924,0.3484684810258901,2.869700000000009,42.98521110302396
31,1842317,92.11585000000001,0.9216118096446037,4.296123321867661,91.77795,92.69955,1.9543500000000051,2.8760000000000048,0.34706556068441374,2.8812999999999964,42.961233218676625
32,1899943,94.99715,0.9346557056689053,4.284439710476768,94.65395000000001,95.5886,1.9608500000000078,2.8954999999999984,0.3451012872278013,2.8977000000000004,42.84439710476766
33,1957897,97.89485,0.9295136275154307,4.256461052013158,97.54945000000001,98.47895000000001,1.9695499999999981,2.8990500000000026,0.3455365318498307,2.894049999999993,42.56461052013159
34,2015778,100.7889,0.9359953650601908,4.255098954289721,100.44850000000001,101.3845,1.9515499999999975,2.8875499999999903,0.34469683912998356,2.901100000000014,42.55098954289719
35,2073800,103.69000000000001,0.9099991292317399,4.245396099738663,103.33605,104.24605000000001,1.9605999999999995,2.8706000000000103,0.34851705991008314,2.8692999999999955,42.453960997386616
36,2131186,106.55930000000001,0.911148381887353,4.232440630654672,106.20665000000001,107.1178,1.9605499999999978,2.87169999999999,0.34779584383966683,2.875249999999994,42.32440630654672
37,2188691,109.43455,0.9166297411685111,4.2193040386826866,109.07835,109.99495,1.9594000000000023,2.8760500000000064,0.3473548924936606,2.8789000000000016,42.19304038682687
38,2246269,112.31345,0.9398335728096311,4.202247201776693,111.9544,112.89420000000001,1.9677499999999952,2.907600000000002,0.3432474642593568,2.9133500000000083,42.02247201776693
39,2304536,115.22680000000001,0.9204740013817791,4.149816043131423,114.86200000000001,115.78245000000001,1.9612499999999926,2.8817499999999967,0.3463503333621965,2.8872499999999945,41.498160431314275
40,2362281,118.11405,0.922549611952575,4.141193417620002,117.7437,118.66625,1.9566499999999962,2.8791999999999973,0.34681880451558167,2.883349999999993,41.41193417620002
41,2419948,120.9974,0.9137320218316746,4.101248284308667,120.62295,121.53665000000001,1.9604499999999945,2.874200000000002,0.3484077764615693,2.870200000000011,41.01248284308671
42,2477352,123.86760000000001,0.9257343118614285,4.083753106499998,123.49715,124.42285000000001,1.9457499999999897,2.8714999999999975,0.3457157179651173,2.89255,40.83753106500001
43,2535203,126.76015000000001,0.9312473840879509,4.062340887121948,126.36865,127.29990000000001,1.946950000000001,2.8782000000000068,0.3480258235161064,2.873349999999988,40.623408871219524
44,2592670,129.6335,0.9444801174324472,4.066976311235017,129.2468,130.1913,1.93425000000002,2.878700000000009,0.3458592007193851,2.891350000000017,40.66976311235021
45,2650497,132.52485000000001,0.9364972483783263,4.0233462596197285,132.12550000000002,133.062,1.9321500000000071,2.8686500000000024,0.34925956971221284,2.8631999999999778,40.2334625961973
46,2707761,135.38805,0.9365190435028402,4.007663459076888,134.99415000000002,135.93065,1.931999999999988,2.868499999999983,0.350084895587177,2.8564500000000237,40.07663459076891
47,2764890,138.24450000000002,0.9328487249077065,3.983268458925018,137.86265,138.7955,1.9293499999999995,2.8622000000000014,0.34916810698510936,2.863949999999989,39.83268458925018
48,2822169,141.10845,0.9335199679974467,3.985558112298378,140.72485,141.65835,1.9266999999999825,2.860199999999992,0.34838956921629743,2.870350000000002,39.85558112298378
49,2879576,143.9788,0.9242362229941646,4.038380985767468,143.5851,144.5093,1.926700000000011,2.8509500000000116,0.34931447035193364,2.8627500000000055,40.383809857674706
50,2936831,146.84155,0.9161266271737172,3.9982680945178757,146.43605,147.35215,1.9448500000000024,2.86099999999999,0.3500236265947972,2.8569499999999834,39.9826809451788
51,2993970,149.6985,0.9295239557503258,4.006581907913883,149.297,150.22655,1.9388500000000022,2.868350000000021,0.3475661679092157,2.8771500000000003,40.06581907913882
52,3051513,152.57565,0.9408696128321812,3.9319695390159595,152.1654,153.10625000000002,1.934899999999999,2.875799999999998,0.3465964231249136,2.8851999999999975,39.31969539015962
53,3109217,155.46085,0.945228939101752,3.9271164401576684,155.04115000000002,155.9864,1.9314500000000123,2.8766999999999996,0.3474454076403239,2.878150000000005,39.27116440157669
54,3166780,158.339,0.9484644585348433,3.894769629748261,157.9179,158.86635,1.9318999999999846,2.8803999999999803,0.3458352786567764,2.891549999999995,38.94769629748261
55,3224611,161.23055,0.9552288295171457,3.8679228280464244,160.7983,161.7535,1.936550000000011,2.8918000000000177,0.3468849729429717,2.882800000000003,38.679228280464244
56,3282267,164.11335,0.9618794143944048,3.8792285011528165,163.69005,164.65195,1.9344499999999982,2.8962999999999965,0.3439203480473901,2.907650000000018,38.792285011528165
57,3340420,167.02100000000002,0.9583155106758001,3.8497475051544896,166.58635,167.54465000000002,1.9428499999999929,2.9011500000000012,0.3429296479827182,2.9160499999999843,38.497475051544896
58,3398741,169.93705,0.9607343090390554,3.8531352549681372,169.4875,170.44825,1.9215999999999838,2.8822999999999865,0.34622442267077336,2.888300000000015,38.53135254968136
59,3456507,172.82535000000001,0.9715259415223264,3.792025309789757,172.3698,173.34135,1.9385999999999797,2.9101,0.3434773648416586,2.911399999999986,37.92025309789757
60,3514735,175.73675,0.963292532391008,3.7977234250186243,175.2799,176.2432,1.9305999999999983,2.893900000000002,0.3437075735963817,2.909450000000021,37.97723425018627
61,3572924,178.64620000000002,0.9771131589950063,3.7634166992531846,178.17385000000002,179.15095,1.9402500000000202,2.917400000000015,0.34321212225215914,2.91364999999999,37.63416699253186
